Date,Simple Date,Outdoor Temperature (°F),Humidity (%),,Event Rain (in)
2023-01-05T20:45:00-05:00,1/5/2023 20:45,50.7,45,,0
2023-01-05T20:40:00-05:00,1/5/2023 20:40,50.7,45,,0
2023-01-05T20:35:00-05:00,1/5/2023 20:35,50.7,45,,0
2023-01-05T20:30:00-05:00,1/5/2023 20:30,50.9,44,,0
2023-01-05T20:25:00-05:00,1/5/2023 20:25,51.1,44,,0
2023-01-05T20:20:00-05:00,1/5/2023 20:20,51.3,43,,0
2023-01-05T20:15:00-05:00,1/5/2023 20:15,51.6,43,,0
2023-01-05T20:10:00-05:00,1/5/2023 20:10,52,42,,0
2023-01-05T20:05:00-05:00,1/5/2023 20:05,52.2,42,,0
2023-01-05T20:00:00-05:00,1/5/2023 20:00,52.3,41,,0
2023-01-05T19:55:00-05:00,1/5/2023 19:55,52.5,42,,0
2023-01-05T19:50:00-05:00,1/5/2023 19:50,52.7,40,,0
2023-01-05T19:45:00-05:00,1/5/2023 19:45,52.9,40,,0
2023-01-05T19:40:00-05:00,1/5/2023 19:40,52.7,40,,0
2023-01-05T19:35:00-05:00,1/5/2023 19:35,53.1,40,,0
2023-01-05T19:30:00-05:00,1/5/2023 19:30,53.2,40,,0
2023-01-05T19:25:00-05:00,1/5/2023 19:25,53.4,39,,0
2023-01-05T19:20:00-05:00,1/5/2023 19:20,53.6,39,,0
2023-01-05T19:15:00-05:00,1/5/2023 19:15,53.8,39,,0
2023-01-05T19:10:00-05:00,1/5/2023 19:10,53.6,38,,0
2023-01-05T19:05:00-05:00,1/5/2023 19:05,53.8,39,,0
2023-01-05T19:00:00-05:00,1/5/2023 19:00,54.3,38,,0
2023-01-05T18:55:00-05:00,1/5/2023 18:55,54.3,37,,0
2023-01-05T18:50:00-05:00,1/5/2023 18:50,54.3,37,,0
2023-01-05T18:45:00-05:00,1/5/2023 18:45,54.3,38,,0
2023-01-05T18:40:00-05:00,1/5/2023 18:40,54.3,37,,0
2023-01-05T18:35:00-05:00,1/5/2023 18:35,54.5,38,,0
2023-01-05T18:30:00-05:00,1/5/2023 18:30,54.7,36,,0
2023-01-05T18:25:00-05:00,1/5/2023 18:25,54.5,38,,0
2023-01-05T18:20:00-05:00,1/5/2023 18:20,54.9,37,,0
2023-01-05T18:15:00-05:00,1/5/2023 18:15,55.2,37,,0
2023-01-05T18:10:00-05:00,1/5/2023 18:10,55.4,36,,0
2023-01-05T18:05:00-05:00,1/5/2023 18:05,55.6,36,,0
2023-01-05T18:00:00-05:00,1/5/2023 18:00,55.8,36,,0
2023-01-05T17:55:00-05:00,1/5/2023 17:55,56.1,35,,0
2023-01-05T17:50:00-05:00,1/5/2023 17:50,56.5,34,,0
2023-01-05T17:45:00-05:00,1/5/2023 17:45,56.7,35,,0
2023-01-05T17:40:00-05:00,1/5/2023 17:40,56.7,36,,0
2023-01-05T17:35:00-05:00,1/5/2023 17:35,56.8,35,,0
2023-01-05T17:30:00-05:00,1/5/2023 17:30,57.2,35,,0
2023-01-05T17:25:00-05:00,1/5/2023 17:25,57.6,35,,0
2023-01-05T17:20:00-05:00,1/5/2023 17:20,58.3,35,,0
2023-01-05T17:15:00-05:00,1/5/2023 17:15,58.6,34,,0
2023-01-05T17:10:00-05:00,1/5/2023 17:10,59.2,33,,0
2023-01-05T17:05:00-05:00,1/5/2023 17:05,58.6,33,,0
2023-01-05T17:00:00-05:00,1/5/2023 17:00,59,33,,0
2023-01-05T16:55:00-05:00,1/5/2023 16:55,59.4,33,,0
2023-01-05T16:50:00-05:00,1/5/2023 16:50,59,32,,0
2023-01-05T16:45:00-05:00,1/5/2023 16:45,59.2,33,,0
2023-01-05T16:40:00-05:00,1/5/2023 16:40,59.2,33,,0
2023-01-05T16:35:00-05:00,1/5/2023 16:35,59.5,31,,0
2023-01-05T16:30:00-05:00,1/5/2023 16:30,59.7,31,,0
2023-01-05T16:25:00-05:00,1/5/2023 16:25,59.2,31,,0
2023-01-05T16:20:00-05:00,1/5/2023 16:20,59.2,31,,0
2023-01-05T16:15:00-05:00,1/5/2023 16:15,59.7,31,,0
2023-01-05T16:10:00-05:00,1/5/2023 16:10,59.5,30,,0
2023-01-05T16:05:00-05:00,1/5/2023 16:05,59.5,29,,0
2023-01-05T16:00:00-05:00,1/5/2023 16:00,60.1,29,,0
2023-01-05T15:55:00-05:00,1/5/2023 15:55,60.4,29,,0
2023-01-05T15:50:00-05:00,1/5/2023 15:50,60.8,29,,0
2023-01-05T15:45:00-05:00,1/5/2023 15:45,61.3,28,,0
2023-01-05T15:40:00-05:00,1/5/2023 15:40,61.2,27,,0
2023-01-05T15:35:00-05:00,1/5/2023 15:35,60.3,27,,0
2023-01-05T15:30:00-05:00,1/5/2023 15:30,60.8,29,,0
2023-01-05T15:25:00-05:00,1/5/2023 15:25,61,28,,0
2023-01-05T15:20:00-05:00,1/5/2023 15:20,61.2,29,,0
2023-01-05T15:15:00-05:00,1/5/2023 15:15,61.2,30,,0
2023-01-05T15:10:00-05:00,1/5/2023 15:10,60.8,29,,0
2023-01-05T15:05:00-05:00,1/5/2023 15:05,61.3,29,,0
2023-01-05T15:00:00-05:00,1/5/2023 15:00,60.6,29,,0
2023-01-05T14:55:00-05:00,1/5/2023 14:55,60.4,30,,0
2023-01-05T14:50:00-05:00,1/5/2023 14:50,60.3,29,,0
2023-01-05T14:45:00-05:00,1/5/2023 14:45,60.1,30,,0
2023-01-05T14:40:00-05:00,1/5/2023 14:40,59.7,30,,0
2023-01-05T14:35:00-05:00,1/5/2023 14:35,59.5,30,,0
2023-01-05T14:30:00-05:00,1/5/2023 14:30,59.2,31,,0
2023-01-05T14:25:00-05:00,1/5/2023 14:25,59.5,31,,0
2023-01-05T14:20:00-05:00,1/5/2023 14:20,59.9,33,,0
2023-01-05T14:15:00-05:00,1/5/2023 14:15,59.9,33,,0
2023-01-05T14:10:00-05:00,1/5/2023 14:10,59.5,33,,0
2023-01-05T14:05:00-05:00,1/5/2023 14:05,59.5,33,,0
2023-01-05T14:00:00-05:00,1/5/2023 14:00,59.5,34,,0
2023-01-05T13:55:00-05:00,1/5/2023 13:55,59.2,36,,0
2023-01-05T13:50:00-05:00,1/5/2023 13:50,59.9,34,,0
2023-01-05T13:45:00-05:00,1/5/2023 13:45,59.5,32,,0
2023-01-05T13:40:00-05:00,1/5/2023 13:40,59.5,33,,0
2023-01-05T13:35:00-05:00,1/5/2023 13:35,59.2,36,,0
2023-01-05T13:30:00-05:00,1/5/2023 13:30,59,37,,0
2023-01-04T23:55:00-05:00,1/4/2023 23:55,52.9,62,,4.45
2023-01-04T23:50:00-05:00,1/4/2023 23:50,52.9,62,,4.45
2023-01-04T23:45:00-05:00,1/4/2023 23:45,53.1,62,,4.45
2023-01-04T23:40:00-05:00,1/4/2023 23:40,53.1,61,,4.45
2023-01-04T23:35:00-05:00,1/4/2023 23:35,52.9,63,,4.45
2023-01-04T23:30:00-05:00,1/4/2023 23:30,53.1,62,,4.45
2023-01-04T23:25:00-05:00,1/4/2023 23:25,52.7,63,,4.45
2023-01-04T23:20:00-05:00,1/4/2023 23:20,52.3,64,,4.45
2023-01-04T23:15:00-05:00,1/4/2023 23:15,52.3,65,,4.45
2023-01-04T23:10:00-05:00,1/4/2023 23:10,52,66,,4.45
2023-01-04T23:05:00-05:00,1/4/2023 23:05,51.6,69,,4.45
2023-01-04T23:00:00-05:00,1/4/2023 23:00,51.6,68,,4.45
2023-01-04T22:55:00-05:00,1/4/2023 22:55,52.2,68,,4.45
2023-01-04T22:50:00-05:00,1/4/2023 22:50,52.7,65,,4.45
2023-01-04T22:45:00-05:00,1/4/2023 22:45,53.2,63,,4.45
2023-01-04T22:40:00-05:00,1/4/2023 22:40,53.6,62,,4.45
2023-01-04T22:35:00-05:00,1/4/2023 22:35,54,62,,4.45
2023-01-04T22:30:00-05:00,1/4/2023 22:30,54,61,,4.45
2023-01-04T22:25:00-05:00,1/4/2023 22:25,53.4,62,,4.45
2023-01-04T22:20:00-05:00,1/4/2023 22:20,52.7,66,,4.45
2023-01-04T22:15:00-05:00,1/4/2023 22:15,52.9,66,,4.45
2023-01-04T22:10:00-05:00,1/4/2023 22:10,52.9,66,,4.45
2023-01-04T22:05:00-05:00,1/4/2023 22:05,53.1,66,,4.45
2023-01-04T22:00:00-05:00,1/4/2023 22:00,53.2,67,,4.45
2023-01-04T21:55:00-05:00,1/4/2023 21:55,53.8,65,,4.45
2023-01-04T21:50:00-05:00,1/4/2023 21:50,54.3,63,,4.45
2023-01-04T21:45:00-05:00,1/4/2023 21:45,54.5,61,,4.45
2023-01-04T21:40:00-05:00,1/4/2023 21:40,54.7,62,,4.45
2023-01-04T21:35:00-05:00,1/4/2023 21:35,55,61,,4.45
2023-01-04T21:30:00-05:00,1/4/2023 21:30,54.9,61,,4.45
2023-01-04T21:25:00-05:00,1/4/2023 21:25,54.9,62,,4.45
2023-01-04T21:20:00-05:00,1/4/2023 21:20,54.9,62,,4.45
2023-01-04T21:15:00-05:00,1/4/2023 21:15,55,62,,4.45
2023-01-04T21:10:00-05:00,1/4/2023 21:10,55,62,,4.45
2023-01-04T21:05:00-05:00,1/4/2023 21:05,55,62,,4.45
2023-01-04T21:00:00-05:00,1/4/2023 21:00,55.2,62,,4.45
2023-01-04T20:55:00-05:00,1/4/2023 20:55,55.4,62,,4.45
2023-01-04T20:50:00-05:00,1/4/2023 20:50,55.4,62,,4.45
2023-01-04T20:45:00-05:00,1/4/2023 20:45,55.9,62,,4.45
2023-01-04T20:40:00-05:00,1/4/2023 20:40,56.1,60,,4.45
2023-01-04T20:35:00-05:00,1/4/2023 20:35,56.3,61,,4.45
2023-01-04T20:30:00-05:00,1/4/2023 20:30,56.7,59,,4.45
2023-01-04T20:25:00-05:00,1/4/2023 20:25,56.8,59,,4.45
2023-01-04T20:20:00-05:00,1/4/2023 20:20,57,58,,4.45
2023-01-04T20:15:00-05:00,1/4/2023 20:15,56.8,60,,4.45
2023-01-04T20:10:00-05:00,1/4/2023 20:10,57,59,,4.45
2023-01-04T20:05:00-05:00,1/4/2023 20:05,57.2,59,,4.45
2023-01-04T20:00:00-05:00,1/4/2023 20:00,57.6,59,,4.45
2023-01-04T19:55:00-05:00,1/4/2023 19:55,58.1,57,,4.45
2023-01-04T19:50:00-05:00,1/4/2023 19:50,58.1,57,,4.45
2023-01-04T19:45:00-05:00,1/4/2023 19:45,58.3,57,,4.45
2023-01-04T19:40:00-05:00,1/4/2023 19:40,58.5,57,,4.45
2023-01-04T19:35:00-05:00,1/4/2023 19:35,58.8,56,,4.45
2023-01-04T19:30:00-05:00,1/4/2023 19:30,59.2,56,,4.45
2023-01-04T19:25:00-05:00,1/4/2023 19:25,59.2,55,,4.45
2023-01-04T19:20:00-05:00,1/4/2023 19:20,59.4,55,,4.45
2023-01-04T19:15:00-05:00,1/4/2023 19:15,59.5,55,,4.45
2023-01-04T19:10:00-05:00,1/4/2023 19:10,59.7,55,,4.45
2023-01-04T19:05:00-05:00,1/4/2023 19:05,59.9,54,,4.45
2023-01-04T19:00:00-05:00,1/4/2023 19:00,60.1,54,,4.45
2023-01-04T18:55:00-05:00,1/4/2023 18:55,60.3,53,,4.45
2023-01-04T18:50:00-05:00,1/4/2023 18:50,60.4,52,,4.45
2023-01-04T18:45:00-05:00,1/4/2023 18:45,60.6,52,,4.45
2023-01-04T18:40:00-05:00,1/4/2023 18:40,60.8,52,,4.45
2023-01-04T18:35:00-05:00,1/4/2023 18:35,61.2,51,,4.45
2023-01-04T18:30:00-05:00,1/4/2023 18:30,61.3,51,,4.45
2023-01-04T18:25:00-05:00,1/4/2023 18:25,61.5,50,,4.45
2023-01-04T18:20:00-05:00,1/4/2023 18:20,61.7,49,,4.45
2023-01-04T18:15:00-05:00,1/4/2023 18:15,62.1,49,,4.45
2023-01-04T18:10:00-05:00,1/4/2023 18:10,62.2,48,,4.45
2023-01-04T18:05:00-05:00,1/4/2023 18:05,62.4,47,,4.45
2023-01-04T18:00:00-05:00,1/4/2023 18:00,62.6,47,,4.45
2023-01-04T17:55:00-05:00,1/4/2023 17:55,62.8,46,,4.45
2023-01-04T17:50:00-05:00,1/4/2023 17:50,63.1,47,,4.45
2023-01-04T17:45:00-05:00,1/4/2023 17:45,63.5,46,,4.45
2023-01-04T17:40:00-05:00,1/4/2023 17:40,63.9,44,,4.45
2023-01-04T17:35:00-05:00,1/4/2023 17:35,64.4,44,,4.45
2023-01-04T17:30:00-05:00,1/4/2023 17:30,64.8,43,,4.45
2023-01-04T17:25:00-05:00,1/4/2023 17:25,65.5,41,,4.45
2023-01-04T17:20:00-05:00,1/4/2023 17:20,66.2,41,,4.45
2023-01-04T17:15:00-05:00,1/4/2023 17:15,66.6,41,,4.45
2023-01-04T17:10:00-05:00,1/4/2023 17:10,66.9,40,,4.45
2023-01-04T17:05:00-05:00,1/4/2023 17:05,67.3,41,,4.45
2023-01-04T17:00:00-05:00,1/4/2023 17:00,68.2,37,,4.45
2023-01-04T16:55:00-05:00,1/4/2023 16:55,68,37,,4.45
2023-01-04T16:50:00-05:00,1/4/2023 16:50,67.3,38,,4.45
2023-01-04T16:45:00-05:00,1/4/2023 16:45,66.9,36,,4.45
2023-01-04T16:40:00-05:00,1/4/2023 16:40,67.3,38,,4.45
2023-01-04T16:35:00-05:00,1/4/2023 16:35,67.6,37,,4.45
2023-01-04T16:30:00-05:00,1/4/2023 16:30,68,34,,4.45
2023-01-04T16:25:00-05:00,1/4/2023 16:25,67.5,37,,4.45
2023-01-04T16:20:00-05:00,1/4/2023 16:20,67.6,39,,4.45
2023-01-04T16:15:00-05:00,1/4/2023 16:15,67.8,40,,4.45
2023-01-04T16:10:00-05:00,1/4/2023 16:10,67.8,39,,4.45
2023-01-04T16:05:00-05:00,1/4/2023 16:05,68,40,,4.45
2023-01-04T16:00:00-05:00,1/4/2023 16:00,68.4,41,,4.45
2023-01-04T15:55:00-05:00,1/4/2023 15:55,68.7,44,,4.45
2023-01-04T15:50:00-05:00,1/4/2023 15:50,68.7,42,,4.45
2023-01-04T15:45:00-05:00,1/4/2023 15:45,68.9,44,,4.45
2023-01-04T15:40:00-05:00,1/4/2023 15:40,69.8,46,,4.45
2023-01-04T15:35:00-05:00,1/4/2023 15:35,70,47,,4.45
2023-01-04T15:30:00-05:00,1/4/2023 15:30,69.6,47,,4.45
2023-01-04T15:25:00-05:00,1/4/2023 15:25,69.6,47,,4.45
2023-01-04T15:20:00-05:00,1/4/2023 15:20,69.3,47,,4.45
2023-01-04T15:15:00-05:00,1/4/2023 15:15,69.1,47,,4.45
2023-01-04T15:10:00-05:00,1/4/2023 15:10,69.1,49,,4.45
2023-01-04T15:05:00-05:00,1/4/2023 15:05,68.9,50,,4.45
2023-01-04T15:00:00-05:00,1/4/2023 15:00,68.9,52,,4.45
2023-01-04T14:55:00-05:00,1/4/2023 14:55,68.5,51,,4.45
2023-01-04T14:50:00-05:00,1/4/2023 14:50,68,54,,4.45
2023-01-04T14:45:00-05:00,1/4/2023 14:45,67.8,55,,4.45
2023-01-04T14:35:00-05:00,1/4/2023 14:35,67.6,54,,4.45
2023-01-04T14:30:00-05:00,1/4/2023 14:30,67.8,55,,4.45
2023-01-04T14:25:00-05:00,1/4/2023 14:25,67.8,57,,4.45
2023-01-04T14:20:00-05:00,1/4/2023 14:20,67.6,58,,4.45
2023-01-04T14:15:00-05:00,1/4/2023 14:15,67.3,59,,4.45
2023-01-04T14:10:00-05:00,1/4/2023 14:10,67.6,58,,4.45
2023-01-04T14:05:00-05:00,1/4/2023 14:05,67.3,58,,4.45
2023-01-04T14:00:00-05:00,1/4/2023 14:00,66.7,60,,4.45
2023-01-04T13:55:00-05:00,1/4/2023 13:55,66.6,60,,4.45
2023-01-04T13:50:00-05:00,1/4/2023 13:50,66.4,61,,4.45
2023-01-04T13:45:00-05:00,1/4/2023 13:45,66.4,61,,4.45
2023-01-04T13:40:00-05:00,1/4/2023 13:40,65.7,64,,4.45
2023-01-04T13:35:00-05:00,1/4/2023 13:35,66.4,66,,4.45
2023-01-04T13:30:00-05:00,1/4/2023 13:30,66.7,68,,4.45
2023-01-03T23:55:00-05:00,1/3/2023 23:55,61.7,99,,1.87
2023-01-03T23:50:00-05:00,1/3/2023 23:50,61.7,99,,1.87
2023-01-03T23:45:00-05:00,1/3/2023 23:45,61.7,99,,1.87
2023-01-03T23:40:00-05:00,1/3/2023 23:40,61.7,99,,1.87
2023-01-03T23:35:00-05:00,1/3/2023 23:35,61.9,99,,1.87
2023-01-03T23:30:00-05:00,1/3/2023 23:30,61.9,99,,1.87
2023-01-03T23:25:00-05:00,1/3/2023 23:25,61.9,99,,1.87
2023-01-03T23:20:00-05:00,1/3/2023 23:20,61.9,99,,1.87
2023-01-03T23:15:00-05:00,1/3/2023 23:15,61.9,99,,1.86
2023-01-03T23:10:00-05:00,1/3/2023 23:10,61.9,99,,1.86
2023-01-03T23:05:00-05:00,1/3/2023 23:05,61.9,99,,1.86
2023-01-03T23:00:00-05:00,1/3/2023 23:00,62.1,99,,1.86
2023-01-03T22:55:00-05:00,1/3/2023 22:55,62.1,99,,1.85
2023-01-03T22:50:00-05:00,1/3/2023 22:50,62.1,99,,1.85
2023-01-03T22:45:00-05:00,1/3/2023 22:45,62.2,99,,1.84
2023-01-03T22:41:00-05:00,1/3/2023 22:41,62.2,99,,1.84
2023-01-03T22:35:00-05:00,1/3/2023 22:35,62.2,99,,1.83
2023-01-03T22:30:00-05:00,1/3/2023 22:30,62.2,99,,1.83
2023-01-03T22:25:00-05:00,1/3/2023 22:25,62.2,99,,1.83
2023-01-03T22:21:00-05:00,1/3/2023 22:21,61.9,99,,1.82
2023-01-03T22:15:00-05:00,1/3/2023 22:15,61.7,99,,1.8
2023-01-03T22:10:00-05:00,1/3/2023 22:10,61.5,99,,1.71
2023-01-03T22:05:00-05:00,1/3/2023 22:05,61.5,99,,1.69
2023-01-03T22:01:00-05:00,1/3/2023 22:01,61.5,99,,1.63
2023-01-03T21:55:00-05:00,1/3/2023 21:55,61.7,99,,1.56
2023-01-03T21:50:00-05:00,1/3/2023 21:50,61.9,99,,1.5
2023-01-03T21:45:00-05:00,1/3/2023 21:45,61.9,98,,1.44
2023-01-03T21:41:00-05:00,1/3/2023 21:41,61.9,98,,1.44
2023-01-03T21:35:00-05:00,1/3/2023 21:35,61.9,98,,1.44
2023-01-03T21:30:00-05:00,1/3/2023 21:30,61.9,98,,1.44
2023-01-03T21:25:00-05:00,1/3/2023 21:25,61.9,98,,1.44
2023-01-03T21:21:00-05:00,1/3/2023 21:21,61.9,98,,1.44
2023-01-03T21:15:00-05:00,1/3/2023 21:15,61.7,98,,1.44
2023-01-03T21:10:00-05:00,1/3/2023 21:10,61.7,98,,1.44
2023-01-03T21:05:00-05:00,1/3/2023 21:05,61.7,98,,1.44
2023-01-03T21:01:00-05:00,1/3/2023 21:01,61.7,98,,1.44
2023-01-03T20:55:00-05:00,1/3/2023 20:55,61.5,99,,1.44
2023-01-03T20:50:00-05:00,1/3/2023 20:50,61.5,99,,1.44
2023-01-03T20:45:00-05:00,1/3/2023 20:45,61.5,99,,1.44
2023-01-03T20:41:00-05:00,1/3/2023 20:41,61.5,99,,1.44
2023-01-03T20:35:00-05:00,1/3/2023 20:35,61.5,98,,1.44
2023-01-03T20:30:00-05:00,1/3/2023 20:30,61.5,98,,1.44
2023-01-03T20:25:00-05:00,1/3/2023 20:25,61.3,98,,1.44
2023-01-03T20:21:00-05:00,1/3/2023 20:21,61.3,98,,1.44
2023-01-03T20:15:00-05:00,1/3/2023 20:15,61.3,98,,1.44
2023-01-03T20:10:00-05:00,1/3/2023 20:10,61.3,98,,1.44
2023-01-03T20:05:00-05:00,1/3/2023 20:05,61.3,98,,1.43
2023-01-03T20:01:00-05:00,1/3/2023 20:01,61.5,98,,1.43
2023-01-03T19:55:00-05:00,1/3/2023 19:55,61.7,98,,1.43
2023-01-03T19:50:00-05:00,1/3/2023 19:50,61.9,98,,1.43
2023-01-03T19:45:00-05:00,1/3/2023 19:45,62.1,98,,1.43
2023-01-03T19:41:00-05:00,1/3/2023 19:41,62.2,98,,1.43
2023-01-03T19:35:00-05:00,1/3/2023 19:35,62.6,98,,1.42
2023-01-03T19:30:00-05:00,1/3/2023 19:30,63.1,98,,1.41
2023-01-03T19:25:00-05:00,1/3/2023 19:25,63.5,98,,1.41
2023-01-03T19:21:00-05:00,1/3/2023 19:21,63.7,99,,1.4
2023-01-03T19:15:00-05:00,1/3/2023 19:15,63.9,98,,1.4
2023-01-03T19:10:00-05:00,1/3/2023 19:10,63.9,98,,1.4
2023-01-03T19:05:00-05:00,1/3/2023 19:05,63.5,98,,1.4
2023-01-03T19:01:00-05:00,1/3/2023 19:01,63.5,98,,1.4
2023-01-03T18:55:00-05:00,1/3/2023 18:55,63.3,99,,1.39
2023-01-03T18:50:00-05:00,1/3/2023 18:50,63.1,98,,1.39
2023-01-03T18:45:00-05:00,1/3/2023 18:45,63.1,98,,1.39
2023-01-03T18:40:00-05:00,1/3/2023 18:40,63.5,97,,1.39
2023-01-03T18:35:00-05:00,1/3/2023 18:35,63.7,97,,1.39
2023-01-03T18:30:00-05:00,1/3/2023 18:30,64,97,,1.39
2023-01-03T18:25:00-05:00,1/3/2023 18:25,63.9,96,,1.39
2023-01-03T18:20:00-05:00,1/3/2023 18:20,63.9,97,,1.39
2023-01-03T18:15:00-05:00,1/3/2023 18:15,64.8,99,,1.3
2023-01-03T18:10:00-05:00,1/3/2023 18:10,64.8,99,,1.27
2023-01-03T18:05:00-05:00,1/3/2023 18:05,64.9,99,,1.18
2023-01-03T18:00:00-05:00,1/3/2023 18:00,65.1,99,,0.95
2023-01-03T17:55:00-05:00,1/3/2023 17:55,65.1,99,,0.69
2023-01-03T17:50:00-05:00,1/3/2023 17:50,65.1,98,,0.62
2023-01-03T17:45:00-05:00,1/3/2023 17:45,65.1,98,,0.58
2023-01-03T17:40:00-05:00,1/3/2023 17:40,65.1,98,,0.56
2023-01-03T17:35:00-05:00,1/3/2023 17:35,65.1,98,,0.53
2023-01-03T17:30:00-05:00,1/3/2023 17:30,65.1,98,,0.49
2023-01-03T17:25:00-05:00,1/3/2023 17:25,65.1,98,,0.47
2023-01-03T17:20:00-05:00,1/3/2023 17:20,65.3,98,,0.47
2023-01-03T17:15:00-05:00,1/3/2023 17:15,65.3,98,,0.47
2023-01-03T17:10:00-05:00,1/3/2023 17:10,65.3,98,,0.46
2023-01-03T17:05:00-05:00,1/3/2023 17:05,65.3,99,,0.46
2023-01-03T17:00:00-05:00,1/3/2023 17:00,65.3,99,,0.45
2023-01-03T16:55:00-05:00,1/3/2023 16:55,65.3,99,,0.45
2023-01-03T16:50:00-05:00,1/3/2023 16:50,65.3,99,,0.43
2023-01-03T16:45:00-05:00,1/3/2023 16:45,65.3,99,,0.42
2023-01-03T16:40:00-05:00,1/3/2023 16:40,65.5,99,,0.4
2023-01-03T16:35:00-05:00,1/3/2023 16:35,65.5,98,,0.38
2023-01-03T16:30:00-05:00,1/3/2023 16:30,65.5,98,,0.37
2023-01-03T16:25:00-05:00,1/3/2023 16:25,65.5,98,,0.36
2023-01-03T16:20:00-05:00,1/3/2023 16:20,65.5,98,,0.35
2023-01-03T16:15:00-05:00,1/3/2023 16:15,65.5,98,,0.35
2023-01-03T16:10:00-05:00,1/3/2023 16:10,65.5,98,,0.35
2023-01-03T16:05:00-05:00,1/3/2023 16:05,65.5,98,,0.34
2023-01-03T16:00:00-05:00,1/3/2023 16:00,65.5,98,,0.34
2023-01-03T15:55:00-05:00,1/3/2023 15:55,65.5,98,,0.34
2023-01-03T15:50:00-05:00,1/3/2023 15:50,65.5,98,,0.34
2023-01-03T15:45:00-05:00,1/3/2023 15:45,65.5,98,,0.34
2023-01-03T15:40:00-05:00,1/3/2023 15:40,65.7,98,,0.34
2023-01-03T15:35:00-05:00,1/3/2023 15:35,65.7,98,,0.34
2023-01-03T15:30:00-05:00,1/3/2023 15:30,65.7,98,,0.34
2023-01-03T15:25:00-05:00,1/3/2023 15:25,65.8,97,,0.34
2023-01-03T15:20:00-05:00,1/3/2023 15:20,66.2,97,,0.33
2023-01-03T15:15:00-05:00,1/3/2023 15:15,66.4,95,,0.29
2023-01-03T15:10:00-05:00,1/3/2023 15:10,66.6,95,,0.28
2023-01-03T15:05:00-05:00,1/3/2023 15:05,66.6,95,,0.28
2023-01-03T15:00:00-05:00,1/3/2023 15:00,66.7,94,,0.28
2023-01-03T14:55:00-05:00,1/3/2023 14:55,66.9,94,,0.28
2023-01-03T14:50:00-05:00,1/3/2023 14:50,67.1,94,,0.28
2023-01-03T14:45:00-05:00,1/3/2023 14:45,67.5,93,,0.28
2023-01-03T14:40:00-05:00,1/3/2023 14:40,67.8,91,,0.28
2023-01-03T14:35:00-05:00,1/3/2023 14:35,68,91,,0.28
2023-01-03T14:30:00-05:00,1/3/2023 14:30,68.2,91,,0.28
2023-01-03T14:25:00-05:00,1/3/2023 14:25,68.4,90,,0.28
2023-01-03T14:20:00-05:00,1/3/2023 14:20,68.4,90,,0.28
2023-01-03T14:15:00-05:00,1/3/2023 14:15,68.4,90,,0.28
2023-01-03T14:10:00-05:00,1/3/2023 14:10,68.4,90,,0.28
2023-01-03T14:05:00-05:00,1/3/2023 14:05,68.4,90,,0.28
2023-01-03T14:00:00-05:00,1/3/2023 14:00,68.4,90,,0.28
2023-01-03T13:55:00-05:00,1/3/2023 13:55,68.2,90,,0.28
2023-01-03T13:50:00-05:00,1/3/2023 13:50,68,91,,0.28
2023-01-03T13:45:00-05:00,1/3/2023 13:45,68,91,,0.28
2023-01-03T13:40:00-05:00,1/3/2023 13:40,68.2,90,,0.28
2023-01-03T13:35:00-05:00,1/3/2023 13:35,68.9,88,,0.28
2023-01-03T13:30:00-05:00,1/3/2023 13:30,69.6,86,,0.28
2023-01-02T23:55:00-05:00,1/2/2023 23:55,61.7,99,,0.28
2023-01-02T23:50:00-05:00,1/2/2023 23:50,61.7,99,,0.28
2023-01-02T23:45:00-05:00,1/2/2023 23:45,61.9,99,,0.28
2023-01-02T23:40:00-05:00,1/2/2023 23:40,61.7,99,,0.28
2023-01-02T23:35:00-05:00,1/2/2023 23:35,61.7,98,,0.28
2023-01-02T23:30:00-05:00,1/2/2023 23:30,61.9,98,,0.28
2023-01-02T23:25:00-05:00,1/2/2023 23:25,62.1,98,,0.28
2023-01-02T23:20:00-05:00,1/2/2023 23:20,62.1,98,,0.28
2023-01-02T23:15:00-05:00,1/2/2023 23:15,62.1,98,,0.28
2023-01-02T23:10:00-05:00,1/2/2023 23:10,62.2,98,,0.28
2023-01-02T23:05:00-05:00,1/2/2023 23:05,62.2,98,,0.28
2023-01-02T23:00:00-05:00,1/2/2023 23:00,62.2,98,,0.28
2023-01-02T22:55:00-05:00,1/2/2023 22:55,62.4,98,,0.28
2023-01-02T22:50:00-05:00,1/2/2023 22:50,62.4,98,,0.28
2023-01-02T22:45:00-05:00,1/2/2023 22:45,62.4,98,,0.28
2023-01-02T22:40:00-05:00,1/2/2023 22:40,62.4,98,,0.28
2023-01-02T22:35:00-05:00,1/2/2023 22:35,62.4,98,,0.28
2023-01-02T22:30:00-05:00,1/2/2023 22:30,62.6,98,,0.28
2023-01-02T22:25:00-05:00,1/2/2023 22:25,62.6,98,,0.28
2023-01-02T22:20:00-05:00,1/2/2023 22:20,62.6,98,,0.28
2023-01-02T22:15:00-05:00,1/2/2023 22:15,62.8,98,,0.28
2023-01-02T22:10:00-05:00,1/2/2023 22:10,63,98,,0.28
2023-01-02T22:05:00-05:00,1/2/2023 22:05,63,98,,0.28
2023-01-02T22:00:00-05:00,1/2/2023 22:00,63.1,98,,0.28
